1024,500,3535.352659,0.434260
1024,700,2916.377900,0.515500
1024,1000,2365.669805,0.603360
1024,1500,1759.369920,0.702480
1024,2000,1398.628831,0.765560
1024,3000,997.223817,0.847670
1024,4000,761.269398,0.894760
1024,5000,626.203933,0.924090
1024,8000,436.613254,0.967310
1024,10000,352.423019,0.980320
1024,20000,205.119655,0.996980
1024,50000,127.627980,0.999740
1024,100000,113.829107,0.999750
