256,10,40935.289494,0.035350
256,50,39793.566892,0.168800
256,100,39170.394546,0.320900
256,200,21825.728758,0.538100
256,500,16789.442261,0.829450
256,700,15050.541978,0.904550
256,1000,13996.982531,0.945000
256,1500,12973.730078,0.967750
256,2000,13510.504688,0.967950
256,3000,13625.363942,0.967950
256,4000,13513.781963,0.967950
256,5000,13548.963277,0.967950
256,8000,13422.345857,0.967950
256,10000,13454.056583,0.967950
256,50000,13210.640828,0.967950
