1024,500,2864.818155,0.599250
1024,700,2776.742284,0.707150
1024,1000,2481.874067,0.809750
1024,1500,2018.949863,0.901050
1024,2000,1924.878054,0.941800
1024,3000,1984.055594,0.977600
1024,4000,1818.946338,0.987000
1024,5000,1800.882184,0.991750
1024,8000,1801.996888,0.991750
1024,10000,1789.917668,0.991750
1024,20000,1936.122929,0.991750
1024,50000,1799.604938,0.991750
1024,100000,1793.166381,0.991750
