1024,50,12801.452918,0.296903
1024,100,11854.622511,0.490579
1024,200,7759.472492,0.692871
1024,300,6602.655707,0.782891
1024,500,5163.872976,0.856767
1024,700,4299.400335,0.885318
1024,1000,3501.946171,0.903854
1024,1500,2774.657595,0.916232
1024,2000,2365.109795,0.921541
1024,3000,1917.446329,0.926110
1024,4000,1687.406512,0.928106
1024,5000,1551.295286,0.929111
1024,8000,1323.646398,0.930316
