1024,500,2391.938114,0.052550
1024,700,1879.970162,0.068490
1024,1000,1738.110397,0.093170
1024,1500,1387.944778,0.127810
1024,2000,1200.615073,0.154250
1024,3000,922.951856,0.206120
1024,4000,755.818510,0.252120
1024,5000,627.918070,0.292650
1024,8000,442.860619,0.391140
1024,10000,370.146444,0.451110
1024,20000,216.013559,0.632860
1024,50000,130.970711,0.811410
1024,100000,115.539133,0.845930
