2048,500,2553.972276,0.147740
2048,700,2180.015824,0.200095
2048,1000,1805.312452,0.271990
2048,1500,1383.501440,0.377641
2048,2000,1181.373937,0.466320
2048,3000,920.098812,0.605563
2048,4000,776.678672,0.708375
2048,5000,698.196511,0.783669
2048,8000,572.114866,0.907892
2048,10000,540.719805,0.947681
2048,20000,493.857350,0.998711
2048,50000,494.653786,0.999865
2048,100000,490.152080,0.999865
